sample	amplicon	feature	total_feature_entropy	decomp_entropy	Amp_nseg_entropy
KYSE70_OESOPHAGUS	amplicon4	ecDNA_1	2.054271303056712	0.6679769419368216	1.3862943611198906
KYSE70_OESOPHAGUS	amplicon5	Complex non-cyclic_1	5.414144222358399	1.8032263097141747	3.6109179126442243
KYSE70_OESOPHAGUS	amplicon6	Linear amplification_1	1.2331987764124959	0.5400515958525507	0.6931471805599453
KYSE70_OESOPHAGUS	amplicon7	BFB_1	3.356286575840011	0.9583913030416407	2.3978952727983707
LC1F_LUNG	amplicon1	Linear amplification_1	1.3590765918478036	0.6659294112878584	0.6931471805599453
LC1F_LUNG	amplicon10	Linear amplification_1	1.2201351040629726e-13	1.2201351040629726e-13	0
LC1F_LUNG	amplicon11	Linear amplification_1	2.1509903980488203	0.7646960369289297	1.3862943611198906
LC1F_LUNG	amplicon2	Linear amplification_1	2.679414872420617	0.5999733307407814	2.0794415416798357
LC1F_LUNG	amplicon3	Linear amplification_1	2.8735409499575306	0.7940994082776948	2.0794415416798357
LC1F_LUNG	amplicon4	Linear amplification_1	1.1348375221314237	0.44169034157147846	0.6931471805599453
LC1F_LUNG	amplicon5	Complex non-cyclic_1	5.6492940894471015	1.27984623698008	4.3694478524670215
LC1F_LUNG	amplicon6	Linear amplification_1	0.703149069034962	0.010001888475016714	0.6931471805599453
LC1F_LUNG	amplicon7	Linear amplification_1	0	0	0
LC1F_LUNG	amplicon8	Linear amplification_1	0	0	0
LK2_LUNG	amplicon1	Complex non-cyclic_1	5.2572918600840755	1.6463739474398509	3.6109179126442243
LN18_CENTRAL_NERVOUS_SYSTEM	amplicon1	Complex non-cyclic_1	3.244263819962029	1.1648222782821935	2.0794415416798357
LN18_CENTRAL_NERVOUS_SYSTEM	amplicon2	Complex non-cyclic_1	5.197072872415027	1.864868362239823	3.332204510175204
LN18_CENTRAL_NERVOUS_SYSTEM	amplicon3	Complex non-cyclic_1	3.0227553370624234	0.9433137953825874	2.0794415416798357
LN18_CENTRAL_NERVOUS_SYSTEM	amplicon4	Linear amplification_1	9.942047185513333e-13	9.942047185513333e-13	0
LOVO_LARGE_INTESTINE	amplicon1	BFB_1	3.025474687628582	0.9460331459487462	2.0794415416798357
LU99_LUNG	amplicon2	Linear amplification_1	3.539706700548337	0.9747573430868002	2.5649493574615367
LU99_LUNG	amplicon3	ecDNA_1	3.3020169449192163	0.5294282226794352	2.772588722239781
MCF7_BREAST	amplicon1	ecDNA_1	5.699429061054019	1.0550381619126468	4.6443908991413725
MCF7_BREAST	amplicon2	Linear amplification_1	0	0	0
MCF7_BREAST	amplicon3	Linear amplification_1	1.4224172757422404	0.32380498707413075	1.0986122886681098
MCF7_BREAST	amplicon4	ecDNA_1	0.48191850508300105	0.48191850508300105	0
MCF7_BREAST	amplicon5	ecDNA_1	0.42263628318030744	0.42263628318030744	0
MCF7_BREAST	amplicon6	Linear amplification_1	0.5968663355841219	0.5968663355841219	0
MCF7_BREAST	amplicon7	ecDNA_1	0.5735078877838147	0.5735078877838147	0
MCF7_BREAST	amplicon8	ecDNA_1	0.5511140759337815	0.5511140759337815	0
MDAMB134VI_BREAST	amplicon1	ecDNA_1	2.0569933920539762	0.2652339228259215	1.791759469228055
MDAMB134VI_BREAST	amplicon1	ecDNA_2	4.1236092695423645	0.5126913568981402	3.6109179126442243
MDAMB157_BREAST	amplicon2	Linear amplification_1	1.7123324748422104	0.6137201861741006	1.0986122886681098
MDAMB157_BREAST	amplicon4	ecDNA_1	2.2271222661818237	0.6176843537477237	1.6094379124341003
MDAMB157_BREAST	amplicon5	Linear amplification_1	2.892436742882618	0.8129952012027823	2.0794415416798357
MDAMB157_BREAST	amplicon6	BFB_1	4.014396284371452	0.9233538310131364	3.0910424533583156
MDAMB175VII_BREAST	amplicon1	BFB_1	2.3288305065446107	0.9425361454247199	1.3862943611198906
MDAMB175VII_BREAST	amplicon2	ecDNA_1	4.09391804662212	0.6927206649599644	3.4011973816621555
MDAMB175VII_BREAST	amplicon2	ecDNA_2	3.4144890458118287	0.5812757017556123	2.833213344056216
MDAMB175VII_BREAST	amplicon3	Linear amplification_1	1.2396696435292986	0.5465224629693534	0.6931471805599453
MDAMB361_BREAST	amplicon1	Complex non-cyclic_1	7.34723400575403	2.5514434601572886	4.795790545596741
MDAMB361_BREAST	amplicon2	Linear amplification_1	1.381239626593402	0.6880924460334565	0.6931471805599453
MDAMB361_BREAST	amplicon3	ecDNA_1	2.7664749051731636	0.6870333634933278	2.0794415416798357
MDAMB453_BREAST	amplicon1	ecDNA_1	3.5786156362403068	0.5340931985168837	3.044522437723423
MDAMB453_BREAST	amplicon2	BFB_1	2.947844077490283	1.0019339284349695	1.9459101490553135
MDAMB453_BREAST	amplicon3	Complex non-cyclic_1	4.694303049490781	1.5162492191428356	3.1780538303479458
MDAMB453_BREAST	amplicon4	Complex non-cyclic_1	5.672029290945688	1.4823745489192632	4.189654742026425
MDAMB453_BREAST	amplicon5	Linear amplification_1	1.365973635135639	0.6728264545756937	0.6931471805599453
MDAMB453_BREAST	amplicon6	Linear amplification_1	2.062921392046418	0.6766270309265274	1.3862943611198906
MDAMB453_BREAST	amplicon9	ecDNA_1	1.3836861516098615	0.6905389710499161	0.6931471805599453
MFE280_ENDOMETRIUM	amplicon1	ecDNA_1	3.165172981938665	0.7672777091402945	2.3978952727983707
MFE280_ENDOMETRIUM	amplicon10	ecDNA_1	1.1701170150420155	0.4769698344820703	0.6931471805599453
MFE280_ENDOMETRIUM	amplicon11	ecDNA_1	2.456832574136774	0.6650731049087191	1.791759469228055
MFE280_ENDOMETRIUM	amplicon12	Complex non-cyclic_1	2.866548029533849	0.9206378804785358	1.9459101490553135
MFE280_ENDOMETRIUM	amplicon13	Complex non-cyclic_1	2.9623627331502376	0.7651381558140179	2.1972245773362196
MFE280_ENDOMETRIUM	amplicon14	Complex non-cyclic_1	2.8711583648450367	0.9252482157897232	1.9459101490553135
MFE280_ENDOMETRIUM	amplicon15	Linear amplification_1	3.1820894523074315	1.1026479106275957	2.0794415416798357
MFE280_ENDOMETRIUM	amplicon16	Linear amplification_1	1.6560927220415074	0.5574804333733976	1.0986122886681098
MFE280_ENDOMETRIUM	amplicon17	ecDNA_1	2.4204171842730955	0.6286577150450404	1.791759469228055
MFE280_ENDOMETRIUM	amplicon18	ecDNA_1	2.067393846013946	0.6810994848940553	1.3862943611198906
MFE280_ENDOMETRIUM	amplicon2	Linear amplification_1	0	0	0
MFE280_ENDOMETRIUM	amplicon20	ecDNA_1	0.6920138770300587	0.6920138770300587	0
MFE280_ENDOMETRIUM	amplicon21	Linear amplification_1	2.041811316718339	0.6555169555984487	1.3862943611198906
MFE280_ENDOMETRIUM	amplicon22	Linear amplification_1	2.7491530993847	0.9573936301566454	1.791759469228055
MFE280_ENDOMETRIUM	amplicon23	ecDNA_1	2.683492965127338	0.7375828160720244	1.9459101490553135
MFE280_ENDOMETRIUM	amplicon24	Linear amplification_1	1.7198950817469993	0.6212827930788896	1.0986122886681098
MFE280_ENDOMETRIUM	amplicon25	ecDNA_1	1.3330221509314235	0.6398749703714783	0.6931471805599453
MFE280_ENDOMETRIUM	amplicon3	ecDNA_1	2.057819176574337	0.6715248154544468	1.3862943611198906
MFE280_ENDOMETRIUM	amplicon4	Linear amplification_1	2.306694533886878	0.9204001727669873	1.3862943611198906
MFE280_ENDOMETRIUM	amplicon5	ecDNA_1	2.301555623734875	0.6921177113007746	1.6094379124341003
MFE280_ENDOMETRIUM	amplicon6	ecDNA_1	0.5257275680273612	0.5257275680273612	0
MFE280_ENDOMETRIUM	amplicon7	Linear amplification_1	2.062481021554686	0.6761866604347955	1.3862943611198906
MFE280_ENDOMETRIUM	amplicon8	ecDNA_1	2.2480248307445265	0.6385869183104261	1.6094379124341003
MFE280_ENDOMETRIUM	amplicon9	ecDNA_1	0.645246555121074	0.645246555121074	0
MFE319_ENDOMETRIUM	amplicon1	ecDNA_1	1.7428272512329206	0.6442149625648108	1.0986122886681098
MKN1_STOMACH	amplicon1	Linear amplification_1	1.9713900609275834	0.5850956998076929	1.3862943611198906
MKN1_STOMACH	amplicon2	ecDNA_1	4.631342386942425	1.1656064841426983	3.4657359027997265
MKN1_STOMACH	amplicon3	Complex non-cyclic_1	4.43983364471611	1.1817371066946276	3.258096538021482
MKN1_STOMACH	amplicon4	Linear amplification_1	2.14512542291126	0.5356875104771597	1.6094379124341003
MKN1_STOMACH	amplicon5	BFB_1	2.516807549461051	0.9073696370269505	1.6094379124341003
MKN1_STOMACH	amplicon6	Complex non-cyclic_1	5.12880675686451	1.4912205971381238	3.6375861597263857
MKN1_STOMACH	amplicon7	ecDNA_1	0.4347944404796821	0.4347944404796821	0
MKN45_STOMACH	amplicon1	ecDNA_1	5.335926890363364	1.1164191851872576	4.219507705176107
MKN45_STOMACH	amplicon2	ecDNA_1	4.026222923623391	0.8073470987551901	3.2188758248682006
MKN45_STOMACH	amplicon3	Linear amplification_1	2.7906903657073654	0.9989308964793107	1.791759469228055
MKN45_STOMACH	amplicon4	Linear amplification_1	2.21175613847007	0.8254617773501793	1.3862943611198906
MKN45_STOMACH	amplicon5	Linear amplification_1	1.3053533688711214	0.6122061883111761	0.6931471805599453
MKN74_STOMACH	amplicon1	Complex non-cyclic_1	3.4847145961997583	0.776664395097548	2.70805020110221
MKN74_STOMACH	amplicon3	Linear amplification_1	1.4131122910352354	0.31450000236712555	1.0986122886681098
MKN74_STOMACH	amplicon4	Complex non-cyclic_1	2.5254015503595784	0.2228164573655327	2.3025850929940455
MKN74_STOMACH	amplicon5	ecDNA_1	1.7156382559029537	1.0224910753430083	0.6931471805599453
MKN74_STOMACH	amplicon6	Complex non-cyclic_1	3.7959319917732373	1.3980367189748668	2.3978952727983707
MKN7_STOMACH	amplicon1	ecDNA_1	3.8446631823174053	1.359756532529405	2.4849066497880004
MKN7_STOMACH	amplicon10	Linear amplification_1	2.0339195602524147	0.9353072715843049	1.0986122886681098
MKN7_STOMACH	amplicon11	Linear amplification_1	1.3938958691783372	0.29528358051022735	1.0986122886681098
MKN7_STOMACH	amplicon12	ecDNA_1	1.1365312773310166	0.44338409677107116	0.6931471805599453
MKN7_STOMACH	amplicon13	Linear amplification_1	2.376809033016987	0.7673711205828869	1.6094379124341003
MKN7_STOMACH	amplicon14	ecDNA_1	3.9115128089516293	0.6926369840834288	3.2188758248682006
MKN7_STOMACH	amplicon15	Linear amplification_1	1.1321380838014587	0.033525795133349065	1.0986122886681098
MKN7_STOMACH	amplicon16	ecDNA_1	0.580776387736757	0.580776387736757	0
MKN7_STOMACH	amplicon3	ecDNA_1	1.7894527190693903	0.6908404304012805	1.0986122886681098
MKN7_STOMACH	amplicon4	ecDNA_1	1.3857056444163338	0.6925584638563884	0.6931471805599453
MKN7_STOMACH	amplicon5	ecDNA_1	0.6868378748253354	0.6868378748253354	0
MKN7_STOMACH	amplicon6	Complex non-cyclic_1	3.8536277382257245	1.0204143941695083	2.833213344056216
MKN7_STOMACH	amplicon7	ecDNA_1	5.359142140557606	1.72155598083122	3.6375861597263857
MKN7_STOMACH	amplicon8	ecDNA_1	1.3054616047889707	0.6123144242290253	0.6931471805599453
MKN7_STOMACH	amplicon9	ecDNA_1	1.745462690165158	0.6468504014970482	1.0986122886681098
MSTO211H_PLEURA	amplicon1	Complex non-cyclic_1	4.594025766956175	1.1600385624710292	3.4339872044851463
MSTO211H_PLEURA	amplicon2	ecDNA_1	3.2243872976705936	0.1333448443122781	3.0910424533583156
MSTO211H_PLEURA	amplicon3	Complex non-cyclic_1	3.822613464492689	1.3377068147046884	2.4849066497880004
NCIH1092_LUNG	amplicon1	BFB_1	2.7486267238187803	0.6691851821389445	2.0794415416798357
NCIH1092_LUNG	amplicon2	ecDNA_1	6.227210069390042	2.1667670588436225	4.060443010546419
NCIH1184_LUNG	amplicon1	ecDNA_1	6.551541819711279	1.9665743410407066	4.584967478670572
NCIH1299_LUNG	amplicon1	Complex non-cyclic_1	6.248493838076973	2.1053591116854404	4.143134726391533
NCIH1341_LUNG	amplicon1	BFB_1	3.2837656118538288	0.7988589620658286	2.4849066497880004
NCIH1355_LUNG	amplicon2	Linear amplification_1	1.3305167467380796	0.6373695661781343	0.6931471805599453
NCIH1355_LUNG	amplicon3	ecDNA_1	3.979016698251592	0.7601408733833915	3.2188758248682006
NCIH1355_LUNG	amplicon4	ecDNA_1	0.5064966865595484	0.5064966865595484	0
NCIH1355_LUNG	amplicon5	ecDNA_1	1.231683917044885	0.5385367364849397	0.6931471805599453
NCIH1435_LUNG	amplicon1	BFB_1	2.712049504750893	0.920290035522838	1.791759469228055
NCIH1435_LUNG	amplicon2	ecDNA_1	5.786470014197416	1.7974859676331414	3.9889840465642745
NCIH1435_LUNG	amplicon3	ecDNA_1	0.6852559360897095	0.6852559360897095	0
NCIH1435_LUNG	amplicon5	ecDNA_1	1.2525649298941421	0.5594177493341967	0.6931471805599453
NCIH1435_LUNG	amplicon6	Linear amplification_1	2.4763918169933663	0.39695027531353055	2.0794415416798357
NCIH1436_LUNG	amplicon1	ecDNA_1	2.3239039939672326	0.5321445247391775	1.791759469228055
NCIH1436_LUNG	amplicon1	ecDNA_2	3.5055806169522583	0.8665232873369992	2.639057329615259
NCIH1436_LUNG	amplicon2	Complex non-cyclic_1	3.806663283735778	1.167605954120519	2.639057329615259
NCIH1437_LUNG	amplicon1	Linear amplification_1	0	0	0
NCIH1437_LUNG	amplicon2	Linear amplification_1	1.709673313945161	0.6110610252770513	1.0986122886681098
NCIH1437_LUNG	amplicon3	Complex non-cyclic_1	3.893419054382123	0.8488966166587	3.044522437723423
NCIH1437_LUNG	amplicon4	ecDNA_1	4.634932948764655	1.0240150361204314	3.6109179126442243
NCIH146_LUNG	amplicon1	Linear amplification_1	1.6606426385570154	0.5620303498889055	1.0986122886681098
NCIH146_LUNG	amplicon2	ecDNA_1	1.7637241080398194	0.6651118193717096	1.0986122886681098
NCIH146_LUNG	amplicon3	Linear amplification_1	2.994837076854342	0.6922519838602964	2.3025850929940455
NCIH157DM_LUNG	amplicon1	ecDNA_1	0.6664122111137836	0.6664122111137836	0
NCIH157DM_LUNG	amplicon2	Linear amplification_1	2.2308200847019695	0.6213821722678692	1.6094379124341003
NCIH157DM_LUNG	amplicon3	Linear amplification_1	1.845284913249818	0.2358470008157177	1.6094379124341003
NCIH157DM_LUNG	amplicon4	BFB_1	4.346232770749037	1.0503959047447076	3.295836866004329
NCIH1651_LUNG	amplicon1	Linear amplification_1	2.5957453041764897	0.9863073917423896	1.6094379124341003
NCIH1651_LUNG	amplicon10	Complex non-cyclic_1	4.3440842224942084	1.636034021391998	2.70805020110221
NCIH1651_LUNG	amplicon11	Linear amplification_1	2.9241321812765606	1.1323727120485056	1.791759469228055
NCIH1651_LUNG	amplicon12	Linear amplification_1	1.341769407312759	0.6486222267528138	0.6931471805599453
NCIH1651_LUNG	amplicon13	Complex non-cyclic_1	3.2499891318855703	0.8520938590871996	2.3978952727983707
NCIH1651_LUNG	amplicon14	Linear amplification_1	2.7257834908106693	1.116345578376569	1.6094379124341003
NCIH1651_LUNG	amplicon15	Linear amplification_1	1.400733246581772	0.7075860660218266	0.6931471805599453
NCIH1651_LUNG	amplicon16	Linear amplification_1	1.7645725192300001	0.6659602305618904	1.0986122886681098
NCIH1651_LUNG	amplicon17	Complex non-cyclic_1	2.1769217980905107	0.5674838856564103	1.6094379124341003
NCIH1651_LUNG	amplicon18	Complex non-cyclic_1	2.9312579541995385	1.1394984849714838	1.791759469228055
NCIH1651_LUNG	amplicon19	Linear amplification_1	1.514305992523337	0.4156937038552272	1.0986122886681098
NCIH1651_LUNG	amplicon2	BFB_1	4.250784936787729	1.306345957621288	2.9444389791664407
NCIH1651_LUNG	amplicon20	BFB_1	2.8114544405124686	1.0196949712844137	1.791759469228055
NCIH1651_LUNG	amplicon21	BFB_1	3.9503010562366647	1.4653944064486641	2.4849066497880004
NCIH1651_LUNG	amplicon22	ecDNA_1	3.9409845368630165	0.722108711994816	3.2188758248682006
NCIH1651_LUNG	amplicon23	Linear amplification_1	2.481294993566339	0.8718570811322387	1.6094379124341003
NCIH1651_LUNG	amplicon24	Linear amplification_1	0	0	0
NCIH1651_LUNG	amplicon3	Linear amplification_1	0.9890885702758313	0.295941389715886	0.6931471805599453
NCIH1651_LUNG	amplicon4	Linear amplification_1	2.3845055758866347	0.7750676634525343	1.6094379124341003
NCIH1651_LUNG	amplicon5	Complex non-cyclic_1	4.61953251696862	1.6750935378021792	2.9444389791664407
NCIH1651_LUNG	amplicon7	Linear amplification_1	0.8496089717964235	0.15646179123647813	0.6931471805599453
NCIH1651_LUNG	amplicon8	Linear amplification_1	2.0053595065836713	0.9067472179155616	1.0986122886681098
NCIH1651_LUNG	amplicon9	BFB_1	3.8430430483198315	0.9526712904236667	2.890371757896165
NCIH1693_LUNG	amplicon1	ecDNA_1	3.0830613736313057	0.5981547238433055	2.4849066497880004
NCIH1693_LUNG	amplicon2	Complex non-cyclic_1	5.645611346555349	1.7954637448452906	3.8501476017100584
NCIH1693_LUNG	amplicon3	ecDNA_1	3.0816138565762468	0.683718583777876	2.3978952727983707
NCIH1693_LUNG	amplicon4	ecDNA_1	1.563733672018516	0.4651213833504063	1.0986122886681098
NCIH1693_LUNG	amplicon5	Complex non-cyclic_1	4.619927834687252	1.0364088962311422	3.58351893845611
NCIH1693_LUNG	amplicon6	Linear amplification_1	1.938140096780836	0.8395278081127263	1.0986122886681098
NCIH1694_LUNG	amplicon1	ecDNA_1	6.081999964923963	1.5072889864205794	4.574710978503383
NCIH1694_LUNG	amplicon2	Linear amplification_1	7.247535904750396e-13	7.247535904750396e-13	0
NCIH1694_LUNG	amplicon3	BFB_1	2.702019296212055	0.7561091471567414	1.9459101490553135
NCIH1694_LUNG	amplicon4	ecDNA_1	0.5767694001899836	0.5767694001899836	0
NCIH1703_LUNG	amplicon1	Linear amplification_1	1.319085103909921	0.6259379233499758	0.6931471805599453
NCIH1703_LUNG	amplicon2	ecDNA_1	3.8887437387251578	0.8442213010017348	3.044522437723423
NCIH1703_LUNG	amplicon3	BFB_1	4.280644173763591	1.1896017204052753	3.0910424533583156
NCIH1703_LUNG	amplicon4	Linear amplification_1	1.7653243524729203	0.6667120638048105	1.0986122886681098
NCIH1703_LUNG	amplicon5	Linear amplification_1	0.7428019063694776	0.04965472580953231	0.6931471805599453
NCIH1703_LUNG	amplicon6	Linear amplification_1	1.743172223604353	0.6445599349362432	1.0986122886681098
NCIH1792_LUNG	amplicon1	ecDNA_1	2.3572394971450565	0.5654800279170015	1.791759469228055
NCIH1792_LUNG	amplicon10	Complex non-cyclic_1	4.748220676098479	1.6127264601693294	3.1354942159291497
NCIH1792_LUNG	amplicon11	Linear amplification_1	3.9161391608073157	1.2080889597051057	2.70805020110221
NCIH1792_LUNG	amplicon12	Linear amplification_1	2.329327729270619	0.719889816836519	1.6094379124341003
NCIH1792_LUNG	amplicon13	Linear amplification_1	0.7444550142768014	0.0513078337168561	0.6931471805599453
NCIH1792_LUNG	amplicon2	ecDNA_1	2.917826223162863	0.9719160741075498	1.9459101490553135
NCIH1792_LUNG	amplicon4	Linear amplification_1	2.4785165891221674	0.8690786766880673	1.6094379124341003
NCIH1792_LUNG	amplicon5	BFB_1	3.8454425025431913	1.0122291584869754	2.833213344056216
NCIH1792_LUNG	amplicon6	Complex non-cyclic_1	4.103794379591637	1.5388450221300998	2.5649493574615367
NCIH1792_LUNG	amplicon7	BFB_1	3.6232766806441017	1.058327323182565	2.5649493574615367
NCIH1792_LUNG	amplicon8	ecDNA_1	2.911976901451731	0.6093918084576858	2.3025850929940455
NCIH1792_LUNG	amplicon9	ecDNA_1	3.549711759150757	0.41421754322160753	3.1354942159291497
NCIH1793_LUNG	amplicon1	ecDNA_1	3.810141912104407	1.412246639306036	2.3978952727983707
NCIH1793_LUNG	amplicon2	Linear amplification_1	0	0	0
NCIH1836_LUNG	amplicon1	Linear amplification_1	7.172040739075939e-13	7.172040739075939e-13	0
NCIH1836_LUNG	amplicon2	ecDNA_1	4.00322428922757	0.6359284592410959	3.367295829986474
NCIH1836_LUNG	amplicon3	Linear amplification_1	3.1397527926863757	1.0603112510065398	2.0794415416798357
NCIH1836_LUNG	amplicon4	Linear amplification_1	2.0775500081914875	0.6912556470715969	1.3862943611198906
NCIH1836_LUNG	amplicon5	Linear amplification_1	3.6770586575578424e-13	3.6770586575578424e-13	0
NCIH1869_LUNG	amplicon1	ecDNA_1	3.7761359331793303	0.5980821028313844	3.1780538303479458
NCIH1869_LUNG	amplicon2	Linear amplification_1	1.7750369398461878	0.676424651178078	1.0986122886681098
NCIH1876_LUNG	amplicon1	BFB_1	2.862182016860695	0.7827404751808593	2.0794415416798357
NCIH1876_LUNG	amplicon2	Linear amplification_1	1.1058983788824865	0.007286090214376767	1.0986122886681098
NCIH1876_LUNG	amplicon3	Linear amplification_1	4.122308558496133	0.7901040483209298	3.332204510175204
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	5.637286559750409	1.510152174705318	4.127134385045092
NCIH1876_LUNG	amplicon5	Linear amplification_1	2.834920137704071	1.0431606684760162	1.791759469228055
NCIH1876_LUNG	amplicon6	ecDNA_1	2.0507239440476863	0.6644295829277957	1.3862943611198906
NCIH1930_LUNG	amplicon1	BFB_1	5.757307052653225	1.6797696087475054	4.07753744390572
NCIH1963_LUNG	amplicon1	ecDNA_1	4.894156717572356	1.180584650868048	3.713572066704308
NCIH1963_LUNG	amplicon2	ecDNA_1	1.1976930855774897	0.5045459050175443	0.6931471805599453
NCIH196_LUNG	amplicon1	Linear amplification_1	3.074537839097356	0.8773132617611362	2.1972245773362196
NCIH196_LUNG	amplicon2	Linear amplification_1	2.2535430992648458	0.6441051868307456	1.6094379124341003
NCIH1975_LUNG	amplicon1	BFB_1	4.162596954874596	1.677690305086596	2.4849066497880004
NCIH1975_LUNG	amplicon2	Linear amplification_1	2.277333057406093	0.6678951449719925	1.6094379124341003
NCIH2029_LUNG	amplicon1	BFB_1	4.975080573157503	1.2862011190435667	3.6888794541139363
NCIH2029_LUNG	amplicon2	ecDNA_1	4.248036546180927	0.6926884846915139	3.5553480614894135
NCIH2029_LUNG	amplicon2	ecDNA_2	1.2464200711669005	0.5532728906069552	0.6931471805599453
NCIH2029_LUNG	amplicon2	ecDNA_3	6.1528574227313335	1.809052000877649	4.343805421853684
NCIH2029_LUNG	amplicon3	Linear amplification_1	1.3086380789643965	0.6154908984044513	0.6931471805599453
NCIH2030_LUNG	amplicon1	ecDNA_1	2.0716658755972235	0.6853715144773331	1.3862943611198906
NCIH2030_LUNG	amplicon2	Linear amplification_1	2.7654813768381876	0.9737219076101327	1.791759469228055
NCIH2030_LUNG	amplicon3	Linear amplification_1	1.8033084805411943	0.41701411942130373	1.3862943611198906
NCIH2030_LUNG	amplicon4	Complex non-cyclic_1	4.785300187774681	1.6498059718455313	3.1354942159291497
NCIH2030_LUNG	amplicon5	Linear amplification_1	4.660381301938278	1.2930854719518035	3.367295829986474
NCIH2030_LUNG	amplicon6	Linear amplification_1	4.601874437070216e-13	4.601874437070216e-13	0
NCIH2052_PLEURA	amplicon1	Complex non-cyclic_1	7.120297002351911	2.577002220081907	4.543294782270004
NCIH2066_LUNG	amplicon1	ecDNA_1	2.67751482068949	0.5980732790096546	2.0794415416798357
NCIH2066_LUNG	amplicon10	Linear amplification_1	2.064027485925848	0.6777331248059573	1.3862943611198906
NCIH2066_LUNG	amplicon11	Linear amplification_1	8.052447597603018e-13	8.052447597603018e-13	0
NCIH2066_LUNG	amplicon12	Complex non-cyclic_1	3.8429345624696385	1.1348843613674282	2.70805020110221
NCIH2066_LUNG	amplicon13	Linear amplification_1	4.249274641875632	1.1137804259464827	3.1354942159291497
NCIH2066_LUNG	amplicon14	BFB_1	2.6351683621113637	0.6892582130560503	1.9459101490553135
NCIH2066_LUNG	amplicon2	ecDNA_1	0.6451197194229198	0.6451197194229198	0
NCIH2066_LUNG	amplicon3	ecDNA_1	1.2811500470625954	0.5880028665026502	0.6931471805599453
NCIH2066_LUNG	amplicon4	ecDNA_1	3.351220736300559	0.7862713788390219	2.5649493574615367
NCIH2066_LUNG	amplicon4	ecDNA_2	4.574070279062628	1.2067744490761543	3.367295829986474
NCIH2066_LUNG	amplicon4	ecDNA_3	3.8826523531638077	1.243595023548549	2.639057329615259
NCIH2066_LUNG	amplicon6	Linear amplification_1	1.4126821965224594	0.7195350159625141	0.6931471805599453
NCIH2066_LUNG	amplicon7	Complex non-cyclic_1	4.113741647404973	1.474684317789714	2.639057329615259
NCIH2066_LUNG	amplicon8	Complex non-cyclic_1	3.9009759863361717	1.1283872640963906	2.772588722239781
NCIH2066_LUNG	amplicon9	ecDNA_1	1.6463375709219474	0.5477252822538377	1.0986122886681098
NCIH2081_LUNG	amplicon1	Linear amplification_1	2.4198023708448915	1.033508009725001	1.3862943611198906
NCIH2081_LUNG	amplicon2	Complex non-cyclic_1	3.981967970307453	1.2093792480676722	2.772588722239781
NCIH2081_LUNG	amplicon3	Linear amplification_1	2.9262486673706105	1.31681075493651	1.6094379124341003
NCIH2081_LUNG	amplicon8	Linear amplification_1	3.441780503106026	0.8768311456444893	2.5649493574615367
NCIH209_LUNG	amplicon1	Linear amplification_1	1.782896225494473	0.6842839368263631	1.0986122886681098
NCIH211_LUNG	amplicon1	Linear amplification_1	1.1785713142357408	0.4854241336757955	0.6931471805599453
NCIH211_LUNG	amplicon2	Linear amplification_1	1.1803836217423038	0.48723644118235865	0.6931471805599453
NCIH2122_LUNG	amplicon1	ecDNA_1	6.3357527171104655	1.1539691668183802	5.181783550292085
NCIH2170_LUNG	amplicon1	BFB_1	3.776632403106502	0.7809001295525111	2.995732273553991
NCIH2170_LUNG	amplicon2	ecDNA_1	6.7698273565774905	1.212999294877953	5.556828061699537
NCIH2170_LUNG	amplicon3	ecDNA_1	3.876024289001242	0.8802920154472513	2.995732273553991
NCIH2171_LUNG	amplicon1	Linear amplification_1	0	0	0
NCIH2171_LUNG	amplicon2	ecDNA_1	6.918412074827788	1.7593567756132595	5.159055299214529
NCIH2171_LUNG	amplicon2	ecDNA_2	5.9775108673060835	1.4666513607892342	4.51085950651685
NCIH2171_LUNG	amplicon3	BFB_1	4.81890450795707	1.6408506776091247	3.1780538303479458
NCIH2196_LUNG	amplicon1	Linear amplification_1	2.457880185666621	0.3784386439867852	2.0794415416798357
NCIH2196_LUNG	amplicon2	Linear amplification_1	3.17506502257819	0.6901583727901899	2.4849066497880004
NCIH2227_LUNG	amplicon1	Linear amplification_1	1.3938244001755589	0.7006772196156137	0.6931471805599453
NCIH2227_LUNG	amplicon2	Complex non-cyclic_1	5.084719672510068	1.5012007340539582	3.58351893845611
NCIH2227_LUNG	amplicon3	Linear amplification_1	0.6971369913434146	0.003989810783469294	0.6931471805599453
NCIH2227_LUNG	amplicon4	Linear amplification_1	1.8074763224607717	0.42118196134088104	1.3862943611198906
NCIH2228_LUNG	amplicon1	ecDNA_1	2.151800684918058	0.5423627724839577	1.6094379124341003
NCIH2286_LUNG	amplicon1	Complex non-cyclic_1	6.389503129113803	1.9586863302704893	4.430816798843313
NCIH2286_LUNG	amplicon2	Complex non-cyclic_1	2.9586766606094423	0.8792351189296065	2.0794415416798357
NCIH23_LUNG	amplicon1	Linear amplification_1	1.3516546935387614	0.6585075129788163	0.6931471805599453
NCIH23_LUNG	amplicon10	ecDNA_1	3.3314202216687523	0.9335249488703818	2.3978952727983707
NCIH23_LUNG	amplicon11	Linear amplification_1	1.8618887159468274	0.47559435482693685	1.3862943611198906
NCIH23_LUNG	amplicon12	Linear amplification_1	1.7262074861473646	0.6275951974792549	1.0986122886681098
NCIH23_LUNG	amplicon13	Linear amplification_1	0	0	0
