feature_ID	captured_region_size_bp	median_feature_CN	max_feature_CN	borderline_flag
MCF7_BREAST_amplicon8_ecDNA_1	65134	5.141868438002437	5.141868438002437	LowCN
MDAMB134VI_BREAST_amplicon1_ecDNA_1	1591220	16.635069852965966	22.54452968933843	None
MDAMB134VI_BREAST_amplicon1_ecDNA_2	4246595	16.088188520665984	22.319494630515358	None
MDAMB157_BREAST_amplicon2_Linear amplification_1	388901	5.191701340881186	5.191701340881186	None
MDAMB157_BREAST_amplicon4_ecDNA_1	88035	6.608900785956948	12.542106958811996	None
MDAMB157_BREAST_amplicon5_Linear amplification_1	2140773	7.445238091184813	8.70322568364785	None
MDAMB157_BREAST_amplicon6_BFB_1	667917	7.149263741894944	10.098867736941093	None
MDAMB175VII_BREAST_amplicon1_BFB_1	462155	4.528801252609188	4.528801252609188	LowCN
MDAMB175VII_BREAST_amplicon2_ecDNA_1	5444171	5.036324974784295	7.977177909931768	LowCN
MDAMB175VII_BREAST_amplicon2_ecDNA_2	2164817	6.423358700892275	8.12854470852752	None
MDAMB175VII_BREAST_amplicon3_Linear amplification_1	252221	4.555115182867248	4.555115182867248	LowCN
MDAMB361_BREAST_amplicon1_Complex non-cyclic_1	8623036	7.863853460608857	15.015425980230964	None
MDAMB361_BREAST_amplicon2_Linear amplification_1	443972	5.266676871075854	5.266676871075854	None
MDAMB361_BREAST_amplicon3_ecDNA_1	1468021	5.596033193447747	5.596033193447749	LowCN
MDAMB453_BREAST_amplicon1_ecDNA_1	338536	6.644976373794773	9.517425887146324	None
MDAMB453_BREAST_amplicon2_BFB_1	503877	8.605618367875062	8.605618367875062	None
MDAMB453_BREAST_amplicon3_Complex non-cyclic_1	823299	5.466065231574025	5.711599390222915	None
MDAMB453_BREAST_amplicon4_Complex non-cyclic_1	8171736	6.072483431168367	9.909049137264823	None
MDAMB453_BREAST_amplicon5_Linear amplification_1	762207	5.294111121653304	5.294111121653304	None
MDAMB453_BREAST_amplicon6_Linear amplification_1	65817	4.786382371269921	4.786382371269921	LowCN
MDAMB453_BREAST_amplicon9_ecDNA_1	1467712	4.487466717910344	4.739768918699293	LowCN
MFE280_ENDOMETRIUM_amplicon10_ecDNA_1	1004814	7.692254815758184	7.692254815758184	LowCN
MFE280_ENDOMETRIUM_amplicon11_ecDNA_1	1499532	6.161427204701453	8.599830591008908	None
MFE280_ENDOMETRIUM_amplicon12_Complex non-cyclic_1	85700	5.6361378900712555	5.6361378900712555	None
MFE280_ENDOMETRIUM_amplicon13_Complex non-cyclic_1	1907327	5.539687415457097	6.22728357196952	None
MFE280_ENDOMETRIUM_amplicon14_Complex non-cyclic_1	790572	5.448820401122834	6.496206514757079	None
MFE280_ENDOMETRIUM_amplicon15_Linear amplification_1	368683	5.966163313530417	6.7180133730383975	None
MFE280_ENDOMETRIUM_amplicon16_Linear amplification_1	770007	5.788310322605579	5.788310322605579	None
MFE280_ENDOMETRIUM_amplicon17_ecDNA_1	334193	8.658054131440254	9.369751937728063	None
MFE280_ENDOMETRIUM_amplicon18_ecDNA_1	265332	9.02682865673424	9.02682865673424	None
MFE280_ENDOMETRIUM_amplicon1_ecDNA_1	566599	8.968130282156023	9.085418967650858	None
MFE280_ENDOMETRIUM_amplicon20_ecDNA_1	439018	5.4814661644810725	5.4814661644810725	LowCN
MFE280_ENDOMETRIUM_amplicon21_Linear amplification_1	250004	5.7584688979205545	5.7584688979205545	None
MFE280_ENDOMETRIUM_amplicon22_Linear amplification_1	486731	5.657205248177577	6.5800352633213235	None
MFE280_ENDOMETRIUM_amplicon23_ecDNA_1	1221430	6.424322748699463	7.992922052552882	LowCN
MFE280_ENDOMETRIUM_amplicon24_Linear amplification_1	80003	6.4107815568182405	6.4107815568182405	None
MFE280_ENDOMETRIUM_amplicon25_ecDNA_1	125595	5.933463215420664	5.933463215420664	LowCN
MFE280_ENDOMETRIUM_amplicon2_Linear amplification_1	294999	5.798726143106319	5.798726143106319	None
MFE280_ENDOMETRIUM_amplicon3_ecDNA_1	673721	7.172103711992971	10.427844418169142	None
MFE280_ENDOMETRIUM_amplicon4_Linear amplification_1	260327	6.936898059854988	7.0883826506433225	None
MFE280_ENDOMETRIUM_amplicon5_ecDNA_1	676876	6.764019935774007	7.602741777673254	LowCN
MFE280_ENDOMETRIUM_amplicon6_ecDNA_1	149153	4.837555495263502	4.837555495263502	LowCN
MFE280_ENDOMETRIUM_amplicon7_Linear amplification_1	178241	5.3474591327271845	5.3474591327271845	None
MFE280_ENDOMETRIUM_amplicon8_ecDNA_1	52927	6.1465094097233415	8.550851402977106	None
MFE280_ENDOMETRIUM_amplicon9_ecDNA_1	72991	6.876837867252502	6.876837867252502	LowCN
MFE319_ENDOMETRIUM_amplicon1_ecDNA_1	133735	5.258363221258497	7.461589958060882	LowCN
MKN1_STOMACH_amplicon1_Linear amplification_1	413843	4.679672186341739	4.679672186341739	LowCN
MKN1_STOMACH_amplicon2_ecDNA_1	5689471	12.161631226434086	26.748511108097535	None
MKN1_STOMACH_amplicon3_Complex non-cyclic_1	2584798	6.245053237222696	6.416112843308623	None
MKN1_STOMACH_amplicon4_Linear amplification_1	404218	5.346433978712362	5.346433978712362	None
MKN1_STOMACH_amplicon5_BFB_1	2089984	8.06720302567707	8.06720302567707	None
MKN1_STOMACH_amplicon6_Complex non-cyclic_1	6429845	6.662679581993677	8.524195705366132	None
MKN1_STOMACH_amplicon7_ecDNA_1	376120	7.049878000738808	7.049878000738808	LowCN
MKN45_STOMACH_amplicon1_ecDNA_1	8819122	11.024327806331364	26.691536260802614	None
MKN45_STOMACH_amplicon2_ecDNA_1	2384395	8.188439495555144	22.19271538176004	None
MKN45_STOMACH_amplicon3_Linear amplification_1	424939	8.550940395712885	10.184805053421094	None
MKN45_STOMACH_amplicon4_Linear amplification_1	639986	8.207716120799972	10.385547910668622	None
MKN45_STOMACH_amplicon5_Linear amplification_1	730002	5.332548928926493	5.332548928926493	None
MKN74_STOMACH_amplicon1_Complex non-cyclic_1	1283399	8.089450364385094	8.089450364385094	None
MKN74_STOMACH_amplicon3_Linear amplification_1	100000	7.388335005779594	7.388335005779594	None
MKN74_STOMACH_amplicon4_Complex non-cyclic_1	2645579	5.325844238130294	26.223974834701743	None
MKN74_STOMACH_amplicon5_ecDNA_1	419935	7.394542076072054	7.394542076072054	LowCN
MKN74_STOMACH_amplicon6_Complex non-cyclic_1	1324963	18.1859126370937	20.116389874879705	None
MKN7_STOMACH_amplicon10_Linear amplification_1	69991	9.246836882567775	9.246836882567775	None
MKN7_STOMACH_amplicon11_Linear amplification_1	533489	6.094056862786833	6.579125526768641	None
MKN7_STOMACH_amplicon12_ecDNA_1	99618	7.481283709108602	7.481283709108602	LowCN
MKN7_STOMACH_amplicon13_Linear amplification_1	178336	5.567466302706711	5.567466302706711	None
MKN7_STOMACH_amplicon14_ecDNA_1	1428382	10.236129356789293	19.12044427982767	None
MKN7_STOMACH_amplicon15_Linear amplification_1	469306	7.321219626620277	7.321219626620279	None
MKN7_STOMACH_amplicon16_ecDNA_1	90076	11.028785167495426	11.028785167495426	None
MKN7_STOMACH_amplicon1_ecDNA_1	502754	7.975504937555605	11.852878729481855	None
MKN7_STOMACH_amplicon3_ecDNA_1	125997	6.172527004083315	6.172527004083315	LowCN
MKN7_STOMACH_amplicon4_ecDNA_1	68254	5.810088810128413	5.810088810128413	LowCN
MKN7_STOMACH_amplicon5_ecDNA_1	127406	8.855409444340898	8.855409444340898	None
MKN7_STOMACH_amplicon6_Complex non-cyclic_1	3077187	8.257231199087094	15.925125081774185	None
MKN7_STOMACH_amplicon7_ecDNA_1	718780	16.753377199081015	74.8883084072092	None
MKN7_STOMACH_amplicon8_ecDNA_1	85619	6.316719474029032	6.316719474029032	LowCN
MKN7_STOMACH_amplicon9_ecDNA_1	299818	7.522151137825156	7.522151137825156	LowCN
MSTO211H_PLEURA_amplicon1_Complex non-cyclic_1	1497934	4.049801608071569	4.837994159063686	LowCN
MSTO211H_PLEURA_amplicon2_ecDNA_1	498155	98.95398531269083	114.88119460917223	None
MSTO211H_PLEURA_amplicon3_Complex non-cyclic_1	530433	4.643006886001363	11.621149497225012	None
NCIH1092_LUNG_amplicon1_BFB_1	751053	7.532565798520855	7.532565798520855	LowCN
NCIH1092_LUNG_amplicon2_ecDNA_1	660064	8.974680678435611	87.21764032518658	None
NCIH1184_LUNG_amplicon1_ecDNA_1	3764629	9.75759742012564	13.82255953320119	None
NCIH1299_LUNG_amplicon1_Complex non-cyclic_1	135648	4.980046465909347	8.142505493298604	None
NCIH1341_LUNG_amplicon1_BFB_1	104611	6.932006142174169	49.99339945323911	None
NCIH1355_LUNG_amplicon2_Linear amplification_1	196270	5.268126346571448	5.268126346571448	None
NCIH1355_LUNG_amplicon3_ecDNA_1	1648818	7.019980409285821	9.15091522915396	None
NCIH1355_LUNG_amplicon4_ecDNA_1	717248	4.502232637847301	4.502232637847301	LowCN
NCIH1355_LUNG_amplicon5_ecDNA_1	61702	4.874506169230144	4.874506169230144	LowCN
NCIH1435_LUNG_amplicon1_BFB_1	503690	4.856261560419193	4.871125940743903	LowCN
NCIH1435_LUNG_amplicon2_ecDNA_1	3404949	38.11391983793123	45.90872221585283	None
NCIH1435_LUNG_amplicon3_ecDNA_1	375466	5.542532211168695	5.542532211168695	LowCN
NCIH1435_LUNG_amplicon5_ecDNA_1	70631	5.715088728287837	5.715088728287837	LowCN
NCIH1435_LUNG_amplicon6_Linear amplification_1	229997	6.00344995698128	8.48995682711754	None
NCIH1436_LUNG_amplicon1_ecDNA_1	101124	6.452242762981433	12.92036961367435	None
NCIH1436_LUNG_amplicon1_ecDNA_2	40211	9.194783958269683	15.545007397915596	None
NCIH1436_LUNG_amplicon2_Complex non-cyclic_1	96724	5.734961797127809	6.497013588175373	None
NCIH1437_LUNG_amplicon1_Linear amplification_1	175005	4.977168048139562	4.977168048139562	LowCN
NCIH1437_LUNG_amplicon2_Linear amplification_1	345005	4.427835187908169	6.991430625887038	None
NCIH1437_LUNG_amplicon3_Complex non-cyclic_1	10077626	7.954972109419465	12.142111687673584	None
NCIH1437_LUNG_amplicon4_ecDNA_1	1860982	11.028734809283904	15.051358482953853	None
NCIH146_LUNG_amplicon1_Linear amplification_1	260481	5.255504262260175	5.255504262260175	None
NCIH146_LUNG_amplicon2_ecDNA_1	264206	7.2988445284121575	7.682324719492139	LowCN
NCIH146_LUNG_amplicon3_Linear amplification_1	257263	5.935990523311154	5.935990523311154	None
NCIH157DM_LUNG_amplicon1_ecDNA_1	667068	4.7404509555773355	4.7404509555773355	LowCN
NCIH157DM_LUNG_amplicon2_Linear amplification_1	1174997	5.510148376936577	8.971252731444407	None
NCIH157DM_LUNG_amplicon3_Linear amplification_1	1594989	5.353762195179883	9.033759135678546	None
NCIH157DM_LUNG_amplicon4_BFB_1	41701	4.12549362217229	6.906701209382381	LowCN
NCIH1651_LUNG_amplicon10_Complex non-cyclic_1	1753749	7.508408667967905	7.508408667967906	None
NCIH1651_LUNG_amplicon11_Linear amplification_1	1130620	7.345466888346072	7.345466888346074	None
NCIH1651_LUNG_amplicon12_Linear amplification_1	124875	5.693577139221582	5.693577139221582	None
NCIH1651_LUNG_amplicon13_Complex non-cyclic_1	1195987	6.695016525010376	8.172104047966013	None
NCIH1651_LUNG_amplicon14_Linear amplification_1	981349	6.891713965989627	7.448884157365575	None
NCIH1651_LUNG_amplicon15_Linear amplification_1	359991	5.923827000499506	5.923827000499506	None
NCIH1651_LUNG_amplicon16_Linear amplification_1	244997	6.8103217000158605	6.8103217000158605	None
NCIH1651_LUNG_amplicon17_Complex non-cyclic_1	245214	4.993653395691339	5.004042783708763	None
NCIH1651_LUNG_amplicon18_Complex non-cyclic_1	824934	4.7617445985851115	5.2994748833617935	None
NCIH1651_LUNG_amplicon19_Linear amplification_1	3885090	4.833822234021049	4.8486542494480265	LowCN
NCIH1651_LUNG_amplicon1_Linear amplification_1	1257042	7.530626797080716	7.530626797080716	None
NCIH1651_LUNG_amplicon20_BFB_1	396371	9.581979358234358	16.886256091051063	None
NCIH1651_LUNG_amplicon21_BFB_1	87668	12.242039270949284	12.242039270949284	None
NCIH1651_LUNG_amplicon22_ecDNA_1	1143101	6.148125094546341	11.346822962623701	None
NCIH1651_LUNG_amplicon23_Linear amplification_1	708028	5.9227118168503345	5.9227118168503345	None
NCIH1651_LUNG_amplicon24_Linear amplification_1	225013	5.121081956229309	5.121081956229309	None
NCIH1651_LUNG_amplicon2_BFB_1	415420	10.025899941820539	11.319801194604002	None
NCIH1651_LUNG_amplicon3_Linear amplification_1	1734987	5.193127625867305	5.193127625867305	None
NCIH1651_LUNG_amplicon4_Linear amplification_1	369923	10.802074307907086	10.802074307907086	None
NCIH1651_LUNG_amplicon5_Complex non-cyclic_1	1567505	7.120799031039105	8.045993050308638	None
NCIH1651_LUNG_amplicon7_Linear amplification_1	519998	4.778327098543237	4.778327098543237	LowCN
NCIH1651_LUNG_amplicon8_Linear amplification_1	295740	5.986866439391152	7.2332916413909745	None
NCIH1651_LUNG_amplicon9_BFB_1	305411	9.081299614269158	13.202310302718075	None
NCIH1693_LUNG_amplicon1_ecDNA_1	1562288	7.463380512344193	10.138725243022236	None
NCIH1693_LUNG_amplicon2_Complex non-cyclic_1	2675434	14.553030986896296	21.34150289520349	None
NCIH1693_LUNG_amplicon3_ecDNA_1	3109476	5.285596156286308	5.426803660111165	LowCN
NCIH1693_LUNG_amplicon4_ecDNA_1	1821831	6.269519167283233	7.366045118713855	LowCN
NCIH1693_LUNG_amplicon5_Complex non-cyclic_1	3083637	8.633233169929786	16.146587367061354	None
NCIH1693_LUNG_amplicon6_Linear amplification_1	416872	6.5912718316182435	6.5912718316182435	None
NCIH1694_LUNG_amplicon1_ecDNA_1	2027091	57.69865766887127	119.07634004960374	None
NCIH1694_LUNG_amplicon2_Linear amplification_1	289999	5.496760341753983	5.496760341753983	None
NCIH1694_LUNG_amplicon3_BFB_1	210305	6.123252102555314	6.448250013204894	LowCN
NCIH1694_LUNG_amplicon4_ecDNA_1	103508	7.6692576224225135	7.6692576224225135	LowCN
NCIH1703_LUNG_amplicon1_Linear amplification_1	148627	5.774509141499556	5.774509141499556	None
NCIH1703_LUNG_amplicon2_ecDNA_1	1506055	5.252828902925138	7.578382145955184	LowCN
NCIH1703_LUNG_amplicon3_BFB_1	509936	12.045935213809402	13.423394439917809	None
NCIH1703_LUNG_amplicon4_Linear amplification_1	44516	5.425748421072368	5.425748421072368	None
NCIH1703_LUNG_amplicon5_Linear amplification_1	129998	7.4121534322784655	7.4121534322784655	None
NCIH1703_LUNG_amplicon6_Linear amplification_1	88474	5.043933326942919	5.378827708884836	None
NCIH1792_LUNG_amplicon10_Complex non-cyclic_1	3503103	4.9184193570149235	7.298559157625584	None
NCIH1792_LUNG_amplicon11_Linear amplification_1	601434	6.85049498581383	7.858478167984603	None
NCIH1792_LUNG_amplicon12_Linear amplification_1	582163	5.634322696439642	5.709623830817596	None
NCIH1792_LUNG_amplicon13_Linear amplification_1	2234169	5.501469200198446	5.5014692001984935	None
NCIH1792_LUNG_amplicon1_ecDNA_1	119640	11.669144228516041	11.669144228516041	None
NCIH1792_LUNG_amplicon2_ecDNA_1	352170	4.865805851477558	16.104080553426115	None
NCIH1792_LUNG_amplicon4_Linear amplification_1	425606	5.088247549637466	5.088247549637466	None
NCIH1792_LUNG_amplicon5_BFB_1	8934765	6.050996123898172	9.238973604430736	None
NCIH1792_LUNG_amplicon6_Complex non-cyclic_1	286976	4.715800259637766	4.715800259637766	LowCN
NCIH1792_LUNG_amplicon7_BFB_1	1720064	8.915377029792271	11.20144010650986	None
NCIH1792_LUNG_amplicon8_ecDNA_1	1484964	8.103643363086247	8.54785811182913	None
NCIH1792_LUNG_amplicon9_ecDNA_1	1073297	125.87072034537927	132.3894603302203	None
NCIH1793_LUNG_amplicon1_ecDNA_1	138363	7.384223615298784	10.302951815802148	None
NCIH1793_LUNG_amplicon2_Linear amplification_1	99821	5.8943803741285015	5.8943803741285015	None
NCIH1836_LUNG_amplicon1_Linear amplification_1	80003	5.565956279263991	5.565956279263991	None
NCIH1836_LUNG_amplicon2_ecDNA_1	1251839	23.132116324839824	28.05505346907129	None
NCIH1836_LUNG_amplicon3_Linear amplification_1	262733	5.143881464231454	6.460557044679666	None
NCIH1836_LUNG_amplicon4_Linear amplification_1	663533	5.172624140756316	5.172624140756316	None
NCIH1836_LUNG_amplicon5_Linear amplification_1	60003	4.903111647361802	4.903111647361802	LowCN
NCIH1869_LUNG_amplicon1_ecDNA_1	3661934	7.672447760176556	8.194420641401175	None
NCIH1869_LUNG_amplicon2_Linear amplification_1	343068	6.036616959336721	6.036616959336721	None
NCIH1876_LUNG_amplicon1_BFB_1	770033	5.2646639901940055	6.816880202767585	LowCN
NCIH1876_LUNG_amplicon2_Linear amplification_1	454997	5.767460301318002	5.872911104425305	None
NCIH1876_LUNG_amplicon3_Linear amplification_1	4589307	6.812391985685922	8.271643306293036	None
NCIH1876_LUNG_amplicon4_Complex non-cyclic_1	14301786	6.04269936134947	9.40777149020719	None
NCIH1876_LUNG_amplicon5_Linear amplification_1	93900	8.69691553396997	8.69691553396997	None
NCIH1876_LUNG_amplicon6_ecDNA_1	183236	4.807652464827655	8.220182023252335	None
NCIH1930_LUNG_amplicon1_BFB_1	9739622	7.247788460089471	47.07477335054816	None
NCIH1963_LUNG_amplicon1_ecDNA_1	990618	42.888909387416	59.87405803370161	None
NCIH1963_LUNG_amplicon2_ecDNA_1	83770	8.190311894868136	8.190311894868136	None
NCIH196_LUNG_amplicon1_Linear amplification_1	1132517	6.134653827530821	6.8921844617551224	None
NCIH196_LUNG_amplicon2_Linear amplification_1	175311	7.497936226274087	7.497936226274087	None
NCIH1975_LUNG_amplicon1_BFB_1	1248917	38.940358692898684	38.940358692898684	None
NCIH1975_LUNG_amplicon2_Linear amplification_1	1417027	5.870952292861743	5.9341593302764695	None
NCIH2029_LUNG_amplicon1_BFB_1	5638793	15.374873712486368	19.655825613601202	None
NCIH2029_LUNG_amplicon2_ecDNA_1	6506575	11.835885321178287	36.657952812153404	None
NCIH2029_LUNG_amplicon2_ecDNA_2	76556	5.445812792766158	7.807373849087019	LowCN
NCIH2029_LUNG_amplicon2_ecDNA_3	2582156	10.025174400926785	22.431921709780656	None
NCIH2029_LUNG_amplicon3_Linear amplification_1	159743	5.103252182762073	5.103252182762073	None
NCIH2030_LUNG_amplicon1_ecDNA_1	196951	6.620946882267105	10.53067130411383	None
NCIH2030_LUNG_amplicon2_Linear amplification_1	934609	6.986415752169376	7.057212699133828	None
NCIH2030_LUNG_amplicon3_Linear amplification_1	210002	4.411488893307329	5.983536775249611	None
NCIH2030_LUNG_amplicon4_Complex non-cyclic_1	2924548	4.937755897857829	6.107871170133674	None
NCIH2030_LUNG_amplicon5_Linear amplification_1	142351	7.5025276528615805	9.749480497912902	None
NCIH2030_LUNG_amplicon6_Linear amplification_1	200036	5.218926471172401	5.218926471172401	None
NCIH2052_PLEURA_amplicon1_Complex non-cyclic_1	1002595	8.995139099733704	51.44405672746387	None
NCIH2066_LUNG_amplicon10_Linear amplification_1	1944820	4.8252515395321405	4.8252515395321405	LowCN
NCIH2066_LUNG_amplicon11_Linear amplification_1	73628	5.3382213202442985	5.3382213202442985	None
NCIH2066_LUNG_amplicon12_Complex non-cyclic_1	273358	7.690401461917669	7.690401461917669	None
NCIH2066_LUNG_amplicon13_Linear amplification_1	3097085	5.702349728993525	10.90334338511519	None
NCIH2066_LUNG_amplicon14_BFB_1	299943	5.827471878047575	6.743599194021455	LowCN
NCIH2066_LUNG_amplicon1_ecDNA_1	627483	4.6760204296200065	4.6760204296200065	LowCN
NCIH2066_LUNG_amplicon2_ecDNA_1	54750	5.941736595673315	5.941736595673315	LowCN
NCIH2066_LUNG_amplicon3_ecDNA_1	50696	4.685206312519463	4.966563160118514	LowCN
NCIH2066_LUNG_amplicon4_ecDNA_1	111979	7.901720744678644	8.53328113216364	None
NCIH2066_LUNG_amplicon4_ecDNA_2	746718	16.122491114009183	24.146219989403374	None
NCIH2066_LUNG_amplicon4_ecDNA_3	106344	6.250710589765046	8.21155151016285	None
NCIH2066_LUNG_amplicon6_Linear amplification_1	229998	8.113333904278415	8.113333904278415	None
NCIH2066_LUNG_amplicon7_Complex non-cyclic_1	73493	7.4278599269523236	7.434798611482655	None
NCIH2066_LUNG_amplicon8_Complex non-cyclic_1	612563	4.10099614340141	4.843819994443541	LowCN
NCIH2066_LUNG_amplicon9_ecDNA_1	389759	4.778236979270824	4.778236979270825	LowCN
NCIH2081_LUNG_amplicon1_Linear amplification_1	171991	6.603626901744537	6.603626901744538	None
NCIH2081_LUNG_amplicon2_Complex non-cyclic_1	81869	7.024660350746113	7.024660350746113	None
NCIH2081_LUNG_amplicon3_Linear amplification_1	54645	4.774195679763717	4.774195679763717	LowCN
NCIH2081_LUNG_amplicon8_Linear amplification_1	2889	4.932901696948555	4.932901696948555	LowCN
NCIH209_LUNG_amplicon1_Linear amplification_1	321982	4.689128507950235	4.689128507950236	LowCN
NCIH211_LUNG_amplicon1_Linear amplification_1	204404	5.814242998652551	5.814242998652551	None
NCIH211_LUNG_amplicon2_Linear amplification_1	364992	5.484371908399234	5.484371908399234	None
NCIH2122_LUNG_amplicon1_ecDNA_1	1321230	12.93369923179492	44.65584092902789	None
NCIH2170_LUNG_amplicon1_BFB_1	725674	26.07533411121938	49.55257506568041	None
NCIH2170_LUNG_amplicon2_ecDNA_1	2120162	233.3936297679958	323.6851944252104	None
NCIH2170_LUNG_amplicon3_ecDNA_1	2601106	6.563960756793575	15.207858691665887	None
NCIH2171_LUNG_amplicon1_Linear amplification_1	194108	5.707543283925996	5.707543283925996	None
NCIH2171_LUNG_amplicon2_ecDNA_1	6582499	18.775437372530092	57.8496740057649	None
NCIH2171_LUNG_amplicon2_ecDNA_2	5567261	9.216613730429252	21.679411980683245	None
NCIH2171_LUNG_amplicon3_BFB_1	2546078	4.345587174359051	5.628570981663202	LowCN
NCIH2196_LUNG_amplicon1_Linear amplification_1	5002681	4.862299244380111	5.537366711641406	None
NCIH2196_LUNG_amplicon2_Linear amplification_1	4901756	5.241837041068638	6.269837117340495	None
NCIH2227_LUNG_amplicon1_Linear amplification_1	119404	5.649828157114042	5.649828157114042	None
NCIH2227_LUNG_amplicon2_Complex non-cyclic_1	6850062	8.248817423602757	12.316245480336685	None
NCIH2227_LUNG_amplicon3_Linear amplification_1	560032	8.096405374451217	8.10575968708474	None
NCIH2227_LUNG_amplicon4_Linear amplification_1	10550	8.623736414682133	8.623736414682133	None
NCIH2228_LUNG_amplicon1_ecDNA_1	122626	5.192383813033006	5.192383813033006	LowCN
NCIH2286_LUNG_amplicon1_Complex non-cyclic_1	7912413	7.3818594814509595	13.862325751300759	None
NCIH2286_LUNG_amplicon2_Complex non-cyclic_1	78612	6.7977433399587905	6.7977433399587905	None
NCIH23_LUNG_amplicon10_ecDNA_1	3092627	5.73752645541847	8.983749070998726	None
NCIH23_LUNG_amplicon11_Linear amplification_1	3967198	5.11661475208611	5.157354112337617	None
NCIH23_LUNG_amplicon12_Linear amplification_1	654264	6.6661139832010345	7.048989344836519	None
NCIH23_LUNG_amplicon13_Linear amplification_1	75006	5.963602575276711	5.963602575276711	None
NCIH23_LUNG_amplicon1_Linear amplification_1	406055	5.223815152803476	5.223815152803476	None
NCIH23_LUNG_amplicon3_Linear amplification_1	7535865	5.704773334381616	6.833878258291024	None
NCIH23_LUNG_amplicon4_Linear amplification_1	1371715	6.169800151448026	6.169800151448026	None
NCIH23_LUNG_amplicon5_Linear amplification_1	6725083	6.132321094577722	6.142402027753694	None
NCIH23_LUNG_amplicon6_Linear amplification_1	710009	7.966266281726247	7.966266281726247	None
NCIH23_LUNG_amplicon7_Linear amplification_1	124998	5.770580019842851	5.770580019842851	None
NCIH23_LUNG_amplicon8_Linear amplification_1	620006	4.60349184560711	4.60349184560711	LowCN
NCIH23_LUNG_amplicon9_Linear amplification_1	2128239	4.461621014659817	5.657787131816884	None
NCIH3255_LUNG_amplicon10_ecDNA_1	784904	4.800959069411659	5.239946928475304	LowCN
NCIH3255_LUNG_amplicon1_Complex non-cyclic_1	1189671	10.27016569696768	19.380612129151142	None
NCIH3255_LUNG_amplicon2_Linear amplification_1	534913	5.595464768492446	5.595464768492446	None
NCIH3255_LUNG_amplicon3_Linear amplification_1	4365000	6.172037313062764	7.20467859633163	None
NCIH3255_LUNG_amplicon4_Linear amplification_1	2605000	5.9250460305241575	5.9250460305241575	None
NCIH3255_LUNG_amplicon5_ecDNA_1	4268953	13.163626567134232	33.24575788044695	None
NCIH3255_LUNG_amplicon6_BFB_1	113916	5.609902751193559	5.609902751193559	LowCN
NCIH3255_LUNG_amplicon7_ecDNA_1	85207	6.525833428718216	11.264693347334008	None
NCIH3255_LUNG_amplicon8_Complex non-cyclic_1	1555600	6.236057823480573	11.86822556197706	None
NCIH358_LUNG_amplicon1_ecDNA_1	101738	6.680762962009593	6.680762962009593	LowCN
NCIH446_LUNG_amplicon1_ecDNA_1	1986435	41.41411716212886	111.88394941018265	None
NCIH446_LUNG_amplicon2_Linear amplification_1	1828740	4.560899455609749	5.7845416003902335	None
NCIH460_LUNG_amplicon1_ecDNA_1	1944357	18.852562317820464	37.73835870136553	None
NCIH508_LARGE_INTESTINE_amplicon1_ecDNA_1	4066318	13.68800672576151	31.880720793738096	None
NCIH510_LUNG_amplicon1_ecDNA_1	1311487	17.440083818795234	88.35705947189835	None
NCIH510_LUNG_amplicon1_ecDNA_2	369738	4.892099862069936	7.0708132936842665	LowCN
NCIH510_LUNG_amplicon1_ecDNA_3	1536151	10.451487979606078	14.676738178974881	None
NCIH510_LUNG_amplicon2_Linear amplification_1	455011	7.529250143825016	7.543323557029791	None
NCIH510_LUNG_amplicon3_ecDNA_1	753970	8.706240830595357	11.359472062459465	None
NCIH510_LUNG_amplicon3_ecDNA_2	4300868	9.70584076284606	13.190875761386495	None
NCIH510_LUNG_amplicon4_Linear amplification_1	679988	4.575416944256624	4.575416944256624	LowCN
NCIH510_LUNG_amplicon6_Linear amplification_1	554996	6.306962202412772	7.3755309465126375	None
NCIH510_LUNG_amplicon7_Linear amplification_1	579940	9.500375482378312	9.633283099831171	None
NCIH510_LUNG_amplicon8_Linear amplification_1	88430	6.493357469611856	6.804351194490025	None
NCIH510_LUNG_amplicon9_ecDNA_1	298146	13.214659505576474	17.149555730380907	None
NCIH520_LUNG_amplicon1_ecDNA_1	1866529	7.261641716984423	10.153590610296051	None
NCIH520_LUNG_amplicon1_ecDNA_2	139744	4.4237231074394066	4.780773670934794	LowCN
NCIH520_LUNG_amplicon2_Linear amplification_1	119197	5.881043270603638	5.881043270603638	None
NCIH520_LUNG_amplicon3_Complex non-cyclic_1	2823538	9.335636309086233	9.637281993703384	None
NCIH520_LUNG_amplicon4_BFB_1	575974	8.767302848471452	28.5294097190149	None
NCIH520_LUNG_amplicon5_ecDNA_1	294319	4.502064904732311	4.502064904732311	LowCN
NCIH520_LUNG_amplicon6_Linear amplification_1	444993	5.7707789195207	6.4433820880479225	None
NCIH520_LUNG_amplicon7_Linear amplification_1	757331	6.007542599791506	6.007542599791506	None
NCIH520_LUNG_amplicon8_Linear amplification_1	65005	4.866704153343727	4.866704153343727	LowCN
NCIH522_LUNG_amplicon1_Linear amplification_1	346750	5.443256987513466	7.200737816665641	None
NCIH522_LUNG_amplicon2_Linear amplification_1	83085	5.868865614932244	5.868865614932244	None
NCIH522_LUNG_amplicon3_Complex non-cyclic_1	12742158	6.266708589888871	12.514805278794132	None
NCIH522_LUNG_amplicon5_Linear amplification_1	2169961	6.308059484312565	6.599460918823249	None
