sample_name	amplicon_number	feature	gene	gene_cn	truncated	is_canonical_oncogene
NCIH1876_LUNG	amplicon3	Linear amplification_1	PEAR1	7.4504150482628315	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	PEX19	6.9745740483120935	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	PIGM	6.974574048312103	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	PMF1	7.261469827844696	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	PMF1-BGLAP	7.261469827844696	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	PRCC	7.4504150482628315	None	True
NCIH1876_LUNG	amplicon3	Linear amplification_1	PYDC5	5.765262098437072	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	PYHIN1	5.765262098437072	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	RAB25	7.28152049365579	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	RHBG	7.261469827844696	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	RIT1	7.28152049365579	None	True
NCIH1876_LUNG	amplicon3	Linear amplification_1	RRNAD1	7.4504150482628315	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	RXFP4	7.28152049365579	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	SCARNA4	7.28152049365579	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	SEMA4A	7.28152049365579	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	SH2D2A	7.4504150482628315	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	SLAMF8	6.974574048312103	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	SLAMF9	6.974574048312103	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	SLC25A44	7.261469827844696	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	SMG5	7.261469827844696	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	SNHG28	6.974574048312103	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	SNORA80E	7.28152049365579	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	SPTA1	5.765262098437079	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	SSR2	7.28152049365579	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	SUMO1P3	6.9745740483120935	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	SYT11	7.28152049365579	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	TAGLN2	6.974574048312103	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	TMEM79	7.261469827844696	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	TSACC	7.261469827844696	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	TTC24	7.261469827844696	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	UBQLN4	7.28152049365579	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	VANGL2	6.9745740483120935	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	VHLL	7.261469827844696	None	False
NCIH1876_LUNG	amplicon3	Linear amplification_1	VSIG8	6.974574048312103	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	ADCY10	6.746835467870072	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	ALDH9A1	6.383388653092535	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	ANKRD36BP1	6.008521569041818	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	ANKRD45	6.04269936134955	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	ASTN1	6.112814766439175	5p	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	ATF6	6.740349158396174	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	ATP1B1	6.042699361349248	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	BLZF1	6.042699361349248	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	C1orf105	6.042699361349364	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	C1orf112	6.04269936134947	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	C1orf226	6.740349158396168	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	CACYBP	6.042699361349527	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	CCDC181	6.042699361349248	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	CD247	7.03571934557118	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	CENPL	6.04269936134955	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	COP1	6.112814766439242	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	CREG1	7.03571934557118	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	DARS2	6.04269936134955	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	DCAF6	6.085053589073623	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	DNM3	6.042699361349364	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	DNM3-IT1	6.042699361349364	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	DNM3OS	6.042699361349364	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	DPT	6.04269936134955	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	DUSP12	6.740349158396174	None	True
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	DUSP27	6.948817929675327	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	EEF1AKNMT	6.042699361349364	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	F5	6.04269936134947	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	FAM78B	6.383388653092535	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	FASLG	6.042699361349364	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	FCGR2A	6.577720360160776	5p	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	FCGR2B	6.740349158396174	None	True
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	FCGR2C	9.40777149020719	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	FCGR3A	6.577720360160776	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	FCGR3B	9.40777149020719	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	FCRLA	6.740349158396174	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	FCRLB	6.740349158396174	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	FMO1	6.04269936134947	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	FMO2	6.04269936134947	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	FMO3	6.04269936134947	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	FMO4	6.04269936134947	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	FMO6P	6.04269936134947	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	FMO9P	6.383388653092535	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	GAS5	6.04269936134955	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	GAS5-AS1	6.04269936134955	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	GORAB	6.04269936134947	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	GORAB-AS1	6.04269936134947	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	GPA33	6.948817929675327	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	GPR161	6.061630097237757	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	GPR52	6.04269936134955	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	HSPA6	6.577720360160776	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	HSPA7	9.40777149020719	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	ILDR2	6.997819291323055	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	KIAA0040	6.042699361349527	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	KIFAP3	6.04269936134947	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	KLHL20	6.04269936134955	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	LMX1A	6.383388653092535	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	LRRC52	6.383388653092535	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	LRRC52-AS1	6.383388653092535	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	MAEL	6.997819291323055	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	METTL11B	6.04269936134947	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	METTL18	6.04269936134947	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	MGST3	6.383388653092535	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	MPC2	6.746835467870072	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	MPZL1	6.746835467870072	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	MROH9	6.04269936134947	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	MRPS14	6.042699361349527	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	MYOC	6.04269936134947	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	MYOCOS	6.04269936134947	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	NME7	6.042699361349248	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	NOS1AP	6.740349158396168	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	NUF2	5.96994080610291	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	OLFML2B	6.740349158396168	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	PAPPA2	6.112814766439242	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	PIGC	6.042699361349364	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	POGK	6.383388653092535	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	POU2F1	7.03571934557118	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	PRDX6	6.04269936134955	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	PRRC2C	6.04269936134947	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	PRRX1	6.04269936134947	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	RABGAP1L	6.04269936134955	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	RABGAP1L-DT	6.04269936134955	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	RC3H1	6.04269936134955	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	RCSD1	6.746835467870072	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	RGS4	5.969940806103182	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	RGS5	5.969940806103182	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	RPL31P11	6.740349158396174	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	RXRG	6.383388653092535	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	SCARNA3	6.031405857553186	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	SCYL3	6.04269936134947	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	SELE	6.04269936134947	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	SELL	6.04269936134947	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	SELP	6.04269936134947	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	SERPINC1	6.04269936134955	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	SFT2D2	6.008521569041818	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	SH2D1B	5.809850561371002	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	SLC19A2	6.042699361349248	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	SLC9C2	6.04269936134955	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	SNORA103	6.04269936134955	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	SNORD44	6.04269936134955	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	SNORD47	6.04269936134955	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	SNORD74	6.04269936134955	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	SNORD75	6.04269936134955	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	SNORD76	6.04269936134955	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	SNORD77	6.04269936134955	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	SNORD78	6.04269936134955	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	SNORD79	6.04269936134955	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	SNORD80	6.04269936134955	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	SNORD81	6.04269936134955	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	SPATA46	6.740349158396168	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	SUCO	6.042699361349364	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	TADA1	6.383388653092529	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	TBX19	6.008521569041818	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	TEX50	6.04269936134955	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	TIPRL	6.061630097237757	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	TMCO1	6.383388653092535	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	TMCO1-AS1	6.383388653092535	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	TNFSF18	6.042699361349364	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	TNFSF4	6.042699361349364	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	TNN	6.042699361349527	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	TNR	6.031405857553244	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	TOP1P1	6.04269936134947	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	UAP1	6.010890661040685	3p	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	UCK2	6.383388653092535	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	UHMK1	5.809850561371002	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	VAMP4	6.042699361349364	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	XCL1	6.04269936134955	None	True
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	XCL2	6.025610465195705	None	False
NCIH1876_LUNG	amplicon4	Complex non-cyclic_1	ZBTB37	6.04269936134955	None	False
NCIH1876_LUNG	amplicon5	Linear amplification_1	DUSP22	8.69691553396997	None	False
NCIH1876_LUNG	amplicon6	ecDNA_1	VAMP7	4.807652464827655	None	False
NCIH1876_LUNG	amplicon6	unknown_1	SPRY3	4.4448445499772795	5p	False
NCIH1930_LUNG	amplicon1	BFB_1	ABCD2	4.610938501668772	None	False
NCIH1930_LUNG	amplicon1	BFB_1	ADAMTS20	7.261717149332321	None	False
NCIH1930_LUNG	amplicon1	BFB_1	AMIGO2	7.573911219904342	None	False
NCIH1930_LUNG	amplicon1	BFB_1	ANO6	10.260890055720996	None	False
NCIH1930_LUNG	amplicon1	BFB_1	ARID2	7.573911219904342	None	True
NCIH1930_LUNG	amplicon1	BFB_1	C12orf40	4.610938501668772	None	False
NCIH1930_LUNG	amplicon1	BFB_1	CNTN1	5.0417955047375065	None	False
NCIH1930_LUNG	amplicon1	BFB_1	CPNE8	4.610938501668772	3p	False
NCIH1930_LUNG	amplicon1	BFB_1	DBX2	10.260890055720996	None	False
NCIH1930_LUNG	amplicon1	BFB_1	ENDOU	9.768956232238098	None	False
NCIH1930_LUNG	amplicon1	BFB_1	GXYLT1	5.041795504737443	None	False
NCIH1930_LUNG	amplicon1	BFB_1	IRAK4	7.247788460089471	None	False
NCIH1930_LUNG	amplicon1	BFB_1	KDR	33.0340298295612	None	True
NCIH1930_LUNG	amplicon1	BFB_1	KIF21A	4.610938501668772	None	False
NCIH1930_LUNG	amplicon1	BFB_1	KIT	26.848942252357194	None	True
NCIH1930_LUNG	amplicon1	BFB_1	LRRK2	4.485940870350686	None	False
NCIH1930_LUNG	amplicon1	BFB_1	MUC19	10.151732230669383	None	False
NCIH1930_LUNG	amplicon1	BFB_1	NELL2	10.260890055720996	None	False
NCIH1930_LUNG	amplicon1	BFB_1	PCED1B	7.573911219904342	None	False
NCIH1930_LUNG	amplicon1	BFB_1	PCED1B-AS1	7.573911219904342	None	False
NCIH1930_LUNG	amplicon1	BFB_1	PDZRN4	5.0417955047375065	None	False
NCIH1930_LUNG	amplicon1	BFB_1	PLEKHA8P1	10.260890055720996	None	False
NCIH1930_LUNG	amplicon1	BFB_1	PPHLN1	5.0299037423390125	None	False
NCIH1930_LUNG	amplicon1	BFB_1	PRICKLE1	5.0299037423390125	None	False
NCIH1930_LUNG	amplicon1	BFB_1	PUS7L	7.247788460089471	None	False
NCIH1930_LUNG	amplicon1	BFB_1	RACGAP1P	10.260890055720996	None	False
NCIH1930_LUNG	amplicon1	BFB_1	RAPGEF3	9.768956232238098	None	False
NCIH1930_LUNG	amplicon1	BFB_1	RPAP3	9.768956232238098	None	False
NCIH1930_LUNG	amplicon1	BFB_1	SCAF11	7.573911219904342	None	False
NCIH1930_LUNG	amplicon1	BFB_1	SLC2A13	4.610938501668772	None	False
NCIH1930_LUNG	amplicon1	BFB_1	SLC38A1	7.573911219904342	None	False
NCIH1930_LUNG	amplicon1	BFB_1	SLC38A2	7.573911219904342	None	False
NCIH1930_LUNG	amplicon1	BFB_1	SLC38A4	7.573911219904342	None	False
NCIH1930_LUNG	amplicon1	BFB_1	SRD5A3	43.97121146596349	3p	False
NCIH1930_LUNG	amplicon1	BFB_1	TMEM117	7.247788460089471	None	False
NCIH1930_LUNG	amplicon1	BFB_1	TWF1	7.247788460089471	None	False
NCIH1930_LUNG	amplicon1	BFB_1	YAF2	5.0299037423390125	None	False
NCIH1930_LUNG	amplicon1	BFB_1	ZCRB1	5.0299037423390125	None	False
NCIH1963_LUNG	amplicon1	ecDNA_1	BMP8B	59.31245295814531	None	False
NCIH1963_LUNG	amplicon1	ecDNA_1	CAP1	42.60355476513397	None	False
NCIH1963_LUNG	amplicon1	ecDNA_1	COL9A2	41.18933862205792	None	False
NCIH1963_LUNG	amplicon1	ecDNA_1	EXO5	42.888909387415985	None	False
NCIH1963_LUNG	amplicon1	ecDNA_1	HPCAL4	58.23330362836409	None	False
NCIH1963_LUNG	amplicon1	ecDNA_1	MFSD2A	45.34349712962057	None	False
NCIH1963_LUNG	amplicon1	ecDNA_1	MYCL	45.20799600770319	None	False
NCIH1963_LUNG	amplicon1	ecDNA_1	NT5C1A	59.87405803370161	3p	False
NCIH1963_LUNG	amplicon1	ecDNA_1	OXCT2	45.207996007703194	None	False
NCIH1963_LUNG	amplicon1	ecDNA_1	PPIE	59.167078660773164	None	False
NCIH1963_LUNG	amplicon1	ecDNA_1	PPT1	42.824933227850245	None	False
NCIH1963_LUNG	amplicon1	ecDNA_1	RIMS3	56.527257882259086	5p	False
NCIH1963_LUNG	amplicon1	ecDNA_1	RLF	52.445772168293146	None	False
NCIH1963_LUNG	amplicon1	ecDNA_1	SMAP2	22.086012777147165	None	False
NCIH1963_LUNG	amplicon1	ecDNA_1	TMCO2	42.96043434976763	None	False
NCIH1963_LUNG	amplicon1	ecDNA_1	TRIT1	45.20799600770319	None	False
NCIH1963_LUNG	amplicon1	ecDNA_1	ZFP69	42.888909387415985	None	False
NCIH1963_LUNG	amplicon1	ecDNA_1	ZFP69B	22.086012777147165	None	False
NCIH1963_LUNG	amplicon1	ecDNA_1	ZMPSTE24	41.18933862205792	None	False
NCIH1963_LUNG	amplicon1	ecDNA_1	ZNF684	42.888909387415985	None	False
NCIH196_LUNG	amplicon1	Linear amplification_1	ADIPOR2	6.134653827530821	None	False
NCIH196_LUNG	amplicon1	Linear amplification_1	CACNA1C	6.8921844617551224	3p	False
NCIH196_LUNG	amplicon1	Linear amplification_1	CACNA1C-AS4	6.646207786362553	5p	False
NCIH196_LUNG	amplicon1	Linear amplification_1	CACNA1C-IT2	6.8921844617551224	None	False
NCIH196_LUNG	amplicon1	Linear amplification_1	CACNA2D4	6.134653827530821	None	False
NCIH196_LUNG	amplicon1	Linear amplification_1	DCP1B	5.430717387487075	None	False
NCIH196_LUNG	amplicon1	Linear amplification_1	ERC1	6.134653827530898	5p	False
NCIH196_LUNG	amplicon1	Linear amplification_1	FBXL14	6.134653827530821	None	False
NCIH196_LUNG	amplicon1	Linear amplification_1	LRTM2	6.134653827530821	None	False
NCIH196_LUNG	amplicon1	Linear amplification_1	WNT5B	6.134653827530821	None	False
NCIH196_LUNG	amplicon2	Linear amplification_1	CYP4F11	5.3707573978733185	3p	False
NCIH196_LUNG	amplicon2	Linear amplification_1	OR10H4	5.3707573978733185	None	False
NCIH196_LUNG	amplicon2	Linear amplification_1	TPM4	7.497936226274087	3p	True
NCIH1975_LUNG	amplicon1	BFB_1	CASC11	38.940358692898684	None	False
NCIH1975_LUNG	amplicon1	BFB_1	CASC19	11.885611595665905	None	False
NCIH1975_LUNG	amplicon1	BFB_1	CASC21	19.75977853755113	None	False
NCIH1975_LUNG	amplicon1	BFB_1	CASC8	19.75977853755113	None	False
NCIH1975_LUNG	amplicon1	BFB_1	CCAT1	17.809336026266006	None	False
NCIH1975_LUNG	amplicon1	BFB_1	CCAT2	19.75977853755113	None	False
NCIH1975_LUNG	amplicon1	BFB_1	MYC	38.940358692898684	None	True
NCIH1975_LUNG	amplicon1	BFB_1	PCAT2	11.885611595665905	None	False
NCIH1975_LUNG	amplicon1	BFB_1	POU5F1B	19.75977853755113	None	False
NCIH1975_LUNG	amplicon1	BFB_1	PRNCR1	11.885611595665905	None	False
NCIH1975_LUNG	amplicon1	BFB_1	PVT1	38.940358692898684	None	True
NCIH1975_LUNG	amplicon1	BFB_1	TMEM75	38.940358692898684	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	ACTN3	5.9341593302764695	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	ACY3	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	AIP	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	ALDH3B2	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	ANKRD13D	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	BBS1	5.9341593302764695	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	C11orf72	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	C11orf80	5.9341593302764695	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	C11orf86	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	CABP2	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	CABP4	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	CARNS1	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	CCDC87	5.9341593302764695	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	CCS	5.9341593302764695	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	CDK2AP2	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	CLCF1	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	CORO1B	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	CTSF	5.9341593302764695	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	DOC2GP	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	DPP3	5.9341593302764695	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	FAM86C2P	4.068679404826148	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	GPR152	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	GRK2	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	GSTP1	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	KDM2A	5.870952292861743	None	True
NCIH1975_LUNG	amplicon2	Linear amplification_1	LRFN4	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	MRPL11	5.9341593302764695	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	NDUFV1	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	NPAS4	5.9341593302764695	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	NUDT8	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	PC	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	PELI3	5.9341593302764695	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	PITPNM1	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	POLD4	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	PPP1CA	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	PTPRCAP	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	RAD9A	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	RBM14	5.9341593302764695	None	True
NCIH1975_LUNG	amplicon2	Linear amplification_1	RBM14-RBM4	5.9341593302764695	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	RBM4	5.9341593302764695	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	RBM4B	5.9341593302764695	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	RCE1	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	RHOD	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	RPS6KB2	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	SPTBN2	5.9341593302764695	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	SSH3	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	SYT12	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	TBC1D10C	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	TBX10	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	TMEM134	5.870952292861743	None	False
NCIH1975_LUNG	amplicon2	Linear amplification_1	ZDHHC24	5.9341593302764695	None	False
NCIH2029_LUNG	amplicon1	BFB_1	AKIRIN1	15.374873712486368	None	False
NCIH2029_LUNG	amplicon1	BFB_1	BMP8A	15.805867856267156	None	False
NCIH2029_LUNG	amplicon1	BFB_1	BMP8B	15.805867856267156	None	False
NCIH2029_LUNG	amplicon1	BFB_1	C1orf109	8.244241190166443	None	False
NCIH2029_LUNG	amplicon1	BFB_1	C1orf122	8.275032540634593	None	False
